x,label
-3.3623362336233624,0
-3.3615361536153614,0
-3.360736073607361,0
-3.35993599359936,0
-3.359135913591359,0
-3.358335833583358,0
-3.3575357535753576,0
-3.3567356735673566,0
-3.355935593559356,0
-3.355135513551355,0
-3.3543354335433544,0
-3.3535353535353534,0
-3.352735273527353,0
-3.3519351935193518,0
-3.351135113511351,0
-3.35033503350335,0
-3.3495349534953496,0
-3.3487348734873486,0
-3.347934793479348,0
-3.3471347134713474,0
-3.3463346334633464,0
-3.3455345534553453,0
-3.3447344734473448,0
-3.343934393439344,0
-3.343134313431343,0
-3.342334233423342,0
-3.3415341534153415,0
-3.340734073407341,0
-3.33993399339934,0
-3.339133913391339,0
-3.3383338333833383,0
-3.3375337533753378,0
-3.3367336733673367,0
-3.3359335933593357,0
-3.335133513351335,0
-3.3343334333433345,0
-3.3335333533353335,0
-3.3327332733273325,0
-3.331933193319332,0
-3.3311331133113313,0
-3.3303330333033303,0
-3.3295329532953293,0
-3.3287328732873287,0
-3.327932793279328,0
-3.327132713271327,0
-3.326332633263326,0
-3.3255325532553255,0
-3.324732473247325,0
-3.323932393239324,0
-3.323132313231323,0
-3.3223322332233223,0
-3.3215321532153217,0
-3.3207320732073207,0
-3.3199319931993196,0
-3.319131913191319,0
-3.3183318331833185,0
-3.3175317531753175,0
-3.316731673167317,0
-3.315931593159316,0
-3.3151315131513153,0
-3.3143314331433142,0
-3.3135313531353137,0
-3.3127312731273126,0
-3.311931193119312,0
-3.311131113111311,0
-3.3103310331033104,0
-3.3095309530953094,0
-3.308730873087309,0
-3.307930793079308,0
-3.3071307130713072,0
-3.306330633063306,0
-3.3055305530553056,0
-3.3047304730473046,0
-3.303930393039304,0
-3.303130313031303,0
-3.3023302330233024,0
-3.3015301530153014,0
-3.300730073007301,0
-3.2999299929993,0
-3.299129912991299,0
-3.298329832983298,0
-3.2975297529752976,0
-3.2967296729672966,0
-3.295929592959296,0
-3.295129512951295,0
-3.2943294329432944,0
-3.2935293529352934,0
-3.292729272927293,0
-3.2919291929192918,0
-3.291129112911291,0
-3.29032903290329,0
-3.2895289528952896,0
-3.2887288728872885,0
-3.287928792879288,0
-3.287128712871287,0
-3.2863286328632864,0
-3.2855285528552853,0
-3.2847284728472848,0
-3.283928392839284,0
-3.283128312831283,0
-3.282328232823282,0
-3.2815281528152815,0
-3.280728072807281,0
-3.27992799279928,0
-3.279127912791279,0
-3.2783278327832783,0
-3.2775277527752777,0
-3.2767276727672767,0
-3.2759275927592757,0
-3.275127512751275,0
-3.2743274327432745,0
-3.2735273527352735,0
-3.2727272727272725,0
-3.271927192719272,0
-3.2711271127112713,0
-3.2703270327032703,0
-3.2695269526952693,0
-3.2687268726872687,0
-3.267926792679268,0
-3.267126712671267,0
-3.266326632663266,0
-3.2655265526552655,0
-3.264726472647265,0
-3.263926392639264,0
-3.263126312631263,0
-3.2623262326232623,0
-3.2615261526152617,0
-3.2607260726072607,0
-3.2599259925992596,0
-3.259125912591259,0
-3.2583258325832585,0
-3.2575257525752574,0
-3.2567256725672564,0
-3.255925592559256,0
-3.2551255125512553,0
-3.2543254325432542,0
-3.2535253525352537,0
-3.2527252725272526,0
-3.251925192519252,0
-3.251125112511251,0
-3.2503250325032504,0
-3.2495249524952494,0
-3.248724872487249,0
-3.247924792479248,0
-3.2471247124712472,0
-3.246324632463246,0
-3.2455245524552456,0
-3.2447244724472446,0
-3.243924392439244,0
-3.243124312431243,0
-3.2423242324232424,0
-3.2415241524152414,0
-3.240724072407241,0
-3.23992399239924,0
-3.239123912391239,0
-3.238323832383238,0
-3.2375237523752376,0
-3.2367236723672366,0
-3.235923592359236,0
-3.235123512351235,0
-3.2343234323432344,0
-3.2335233523352334,0
-3.2327232723272328,0
-3.2319231923192318,0
-3.231123112311231,0
-3.23032303230323,0
-3.2295229522952296,0
-3.2287228722872285,0
-3.227922792279228,0
-3.227122712271227,0
-3.2263226322632264,0
-3.2255225522552253,0
-3.2247224722472247,0
-3.223922392239224,0
-3.223122312231223,0
-3.222322232223222,0
-3.2215221522152215,0
-3.220722072207221,0
-3.21992199219922,0
-3.219121912191219,0
-3.2183218321832183,0
-3.2175217521752177,0
-3.2167216721672167,0
-3.2159215921592157,0
-3.215121512151215,0
-3.2143214321432145,0
-3.2135213521352135,0
-3.2127212721272125,0
-3.211921192119212,0
-3.2111211121112113,0
-3.2103210321032103,0
-3.2095209520952093,0
-3.2087208720872087,0
-3.207920792079208,0
-3.207120712071207,0
-3.206320632063206,0
-3.2055205520552055,0
-3.204720472047205,0
-3.203920392039204,0
-3.203120312031203,0
-3.2023202320232023,0
-3.2015201520152017,0
-3.2007200720072007,0
-3.1999199919991996,0
-3.199119911991199,0
-3.1983198319831985,0
-3.1975197519751974,0
-3.1967196719671964,0
-3.195919591959196,0
-3.1951195119511953,0
-3.1943194319431942,0
-3.1935193519351937,0
-3.1927192719271926,0
-3.191919191919192,0
-3.191119111911191,0
-3.1903190319031904,0
-3.1895189518951894,0
-3.188718871887189,0
-3.187918791879188,0
-3.1871187118711872,0
-3.186318631863186,0
-3.1855185518551856,0
-3.1847184718471846,0
-3.183918391839184,0
-3.183118311831183,0
-3.1823182318231824,0
-3.1815181518151814,0
-3.180718071807181,0
-3.1799179917991798,0
-3.179117911791179,0
-3.178317831783178,0
-3.1775177517751776,0
-3.1767176717671766,0
-3.175917591759176,0
-3.175117511751175,0
-3.1743174317431744,0
-3.1735173517351734,0
-3.1727172717271728,0
-3.1719171917191717,0
-3.171117111711171,0
-3.17031703170317,0
-3.1695169516951696,0
-3.1687168716871685,0
-3.167916791679168,0
-3.167116711671167,0
-3.1663166316631663,0
-3.1655165516551653,0
-3.1647164716471647,0
-3.163916391639164,0
-3.163116311631163,0
-3.162316231623162,0
-3.1615161516151615,0
-3.160716071607161,0
-3.15991599159916,0
-3.159115911591159,0
-3.1583158315831583,0
-3.1575157515751577,0
-3.1567156715671567,0
-3.1559155915591557,0
-3.155115511551155,0
-3.1543154315431545,0
-3.1535153515351535,0
-3.1527152715271525,0
-3.151915191519152,1
-3.1511151115111513,0
-3.1503150315031503,0
-3.1495149514951493,0
-3.1487148714871487,0
-3.147914791479148,0
-3.147114711471147,0
-3.146314631463146,0
-3.1455145514551455,0
-3.144714471447145,0
-3.143914391439144,0
-3.143114311431143,0
-3.1423142314231423,0
-3.1415141514151417,0
-3.1407140714071407,0
-3.1399139913991396,0
-3.139113911391139,0
-3.1383138313831385,0
-3.1375137513751374,0
-3.1367136713671364,0
-3.135913591359136,0
-3.1351135113511353,0
-3.1343134313431342,0
-3.1335133513351336,0
-3.1327132713271326,0
-3.131913191319132,0
-3.131113111311131,0
-3.1303130313031304,0
-3.1295129512951294,0
-3.128712871287129,0
-3.127912791279128,0
-3.127112711271127,0
-3.126312631263126,0
-3.1255125512551256,0
-3.1247124712471246,0
-3.123912391239124,0
-3.123112311231123,0
-3.1223122312231224,0
-3.1215121512151214,0
-3.120712071207121,0
-3.1199119911991198,0
-3.119111911191119,0
-3.118311831183118,0
-3.1175117511751176,0
-3.1167116711671166,0
-3.115911591159116,0
-3.115111511151115,0
-3.1143114311431144,0
-3.1135113511351133,0
-3.1127112711271128,0
-3.1119111911191117,0
-3.111111111111111,0
-3.11031103110311,0
-3.1095109510951096,0
-3.1087108710871085,0
-3.107910791079108,0
-3.107110711071107,0
-3.1063106310631063,0
-3.1055105510551053,0
-3.1047104710471047,0
-3.103910391039104,0
-3.103110311031103,0
-3.102310231023102,0
-3.1015101510151015,0
-3.100710071007101,0
-3.0999099909991,0
-3.099109910991099,0
-3.0983098309830983,0
-3.0975097509750977,0
-3.0967096709670967,0
-3.0959095909590957,0
-3.095109510951095,0
-3.0943094309430945,0
-3.0935093509350935,0
-3.0927092709270925,0
-3.091909190919092,0
-3.0911091109110913,0
-3.0903090309030903,0
-3.0895089508950893,0
-3.0887088708870887,0
-3.087908790879088,0
-3.087108710871087,0
-3.086308630863086,0
-3.0855085508550855,0
-3.084708470847085,0
-3.083908390839084,0
-3.083108310831083,0
-3.0823082308230823,0
-3.0815081508150817,0
-3.0807080708070806,0
-3.0799079907990796,0
-3.079107910791079,0
-3.0783078307830785,0
-3.0775077507750774,0
-3.0767076707670764,0
-3.075907590759076,0
-3.0751075107510752,0
-3.074307430743074,0
-3.0735073507350736,0
-3.0727072707270726,0
-3.071907190719072,0
-3.071107110711071,0
-3.0703070307030704,0
-3.0695069506950694,0
-3.068706870687069,0
-3.067906790679068,0
-3.067106710671067,0
-3.066306630663066,0
-3.0655065506550656,0
-3.0647064706470646,0
-3.063906390639064,0
-3.063106310631063,0
-3.0623062306230624,0
-3.0615061506150614,0
-3.060706070607061,0
-3.0599059905990598,0
-3.059105910591059,0
-3.058305830583058,0
-3.0575057505750576,0
-3.0567056705670566,0
-3.055905590559056,0
-3.055105510551055,0
-3.0543054305430544,0
-3.0535053505350533,0
-3.0527052705270528,0
-3.0519051905190517,0
-3.051105110511051,0
-3.05030503050305,0
-3.0495049504950495,0
-3.0487048704870485,0
-3.047904790479048,0
-3.047104710471047,0
-3.0463046304630463,0
-3.0455045504550453,0
-3.0447044704470447,0
-3.043904390439044,0
-3.043104310431043,0
-3.042304230423042,0
-3.0415041504150415,0
-3.040704070407041,0
-3.03990399039904,0
-3.039103910391039,0
-3.0383038303830383,1
-3.0375037503750377,0
-3.0367036703670367,0
-3.0359035903590357,0
-3.035103510351035,0
-3.0343034303430345,0
-3.0335033503350335,0
-3.0327032703270325,0
-3.031903190319032,0
